10871;1998-02-05 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;624,00;France
10872;1998-02-05 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;240,00;Spain
10872;1998-02-05 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;986,00;Spain
10872;1998-02-05 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;498,75;Spain
10872;1998-02-05 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;442,05;Spain
10873;1998-02-06 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;200,00;Finland
10873;1998-02-06 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;136,80;Finland
10874;1998-02-06 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;310,00;Spain
10875;1998-02-06 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;230,00;Sweden
10875;1998-02-06 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;199,50;Sweden
10875;1998-02-06 00:00:00.000;49;Confections;23;Karkki Oy;Finland;300,00;Sweden
10876;1998-02-09 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;252,00;France
10876;1998-02-09 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;665,00;France
10877;1998-02-09 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;523,50;Brazil
10877;1998-02-09 00:00:00.000;18;Seafood;7;Pavlova, Ltd.;Australia;1562,50;Brazil
10878;1998-02-10 00:00:00.000;20;Confections;8;Specialty Biscuits, Ltd.;UK;1620,00;Germany
10879;1998-02-10 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;220,80;Finland
10879;1998-02-10 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;210,50;Finland
10879;1998-02-10 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;180,00;Finland
10880;1998-02-10 00:00:00.000;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;270,00;Sweden
10880;1998-02-10 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;855,00;Sweden
10880;1998-02-10 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;750,00;Sweden
10881;1998-02-11 00:00:00.000;73;Seafood;17;Svensk Sjöföda AB;Sweden;150,00;Argentina
10882;1998-02-11 00:00:00.000;42;Grains/Cereals;20;Leka Trading;Singapore;350,00;USA
10882;1998-02-11 00:00:00.000;49;Confections;23;Karkki Oy;Finland;400,00;USA
10882;1998-02-11 00:00:00.000;54;Meat/Poultry;25;Ma Maison;Canada;238,40;USA
10883;1998-02-12 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;36,00;USA
10884;1998-02-12 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;400,00;USA
10884;1998-02-12 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;798,00;USA
10884;1998-02-12 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;252,60;USA
10885;1998-02-12 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;380,00;Belgium
10885;1998-02-12 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;54,00;Belgium
10885;1998-02-12 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;450,00;Belgium
10885;1998-02-12 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;325,00;Belgium
10886;1998-02-13 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;2170,00;Brazil
10886;1998-02-13 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;437,50;Brazil
10886;1998-02-13 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;520,00;Brazil
10887;1998-02-13 00:00:00.000;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;70,00;Spain
10888;1998-02-16 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;380,00;Spain
10888;1998-02-16 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;225,00;Spain
10889;1998-02-16 00:00:00.000;11;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;840,00;USA
10889;1998-02-16 00:00:00.000;38;Beverages;18;Aux joyeux ecclésiastiques;France;10540,00;USA
10890;1998-02-16 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;585,00;France
10890;1998-02-16 00:00:00.000;34;Beverages;16;Bigfoot Breweries;USA;140,00;France
10890;1998-02-16 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;135,10;France
10891;1998-02-17 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;388,35;Germany
10892;1998-02-17 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;2200,00;Belgium
10893;1998-02-18 00:00:00.000;8;Condiments;3;Grandma Kelly's Homestead;USA;1200,00;Germany
10893;1998-02-18 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;45,00;Germany
10893;1998-02-18 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;2970,96;Germany
10893;1998-02-18 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;906,15;Germany
10893;1998-02-18 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;380,00;Germany
10894;1998-02-18 00:00:00.000;13;Seafood;6;Mayumi's;Japan;168,00;USA
10894;1998-02-18 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;1800,00;USA
10894;1998-02-18 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;930,00;USA
10895;1998-02-18 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;495,00;Austria
10895;1998-02-18 00:00:00.000;39;Beverages;18;Aux joyeux ecclésiastiques;France;810,00;Austria
10895;1998-02-18 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;1674,40;Austria
10895;1998-02-18 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;3400,00;Austria
10896;1998-02-19 00:00:00.000;45;Seafood;21;Lyngbysild;Denmark;142,50;Belgium
10896;1998-02-19 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;608,00;Belgium
10897;1998-02-19 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;9903,20;Ireland
10897;1998-02-19 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;932,04;Ireland
10898;1998-02-20 00:00:00.000;13;Seafood;6;Mayumi's;Japan;30,00;Argentina
10899;1998-02-20 00:00:00.000;39;Beverages;18;Aux joyeux ecclésiastiques;France;144,00;Venezuela
10900;1998-02-20 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;45,00;Brazil
10901;1998-02-23 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;289,50;Venezuela
10901;1998-02-23 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;645,00;Venezuela
10902;1998-02-23 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;720,00;Sweden
10902;1998-02-23 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;295,80;Sweden
10903;1998-02-24 00:00:00.000;13;Seafood;6;Mayumi's;Japan;240,00;Brazil
10903;1998-02-24 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;442,05;Brazil
10903;1998-02-24 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;250,00;Brazil
10904;1998-02-24 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;198,75;USA
10904;1998-02-24 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;1725,50;USA
10905;1998-02-24 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;360,00;Brazil
10906;1998-02-25 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;427,50;Poland
10907;1998-02-25 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;108,50;France
10908;1998-02-26 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;600,00;Italy
10908;1998-02-26 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;98,00;Italy
10909;1998-02-26 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;360,00;Norway
10909;1998-02-26 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;261,75;Norway
10909;1998-02-26 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;48,25;Norway
10910;1998-02-26 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;110,40;Finland
10910;1998-02-26 00:00:00.000;49;Confections;23;Karkki Oy;Finland;200,00;Finland
10910;1998-02-26 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;142,50;Finland
10911;1998-02-26 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;180,00;Spain
10911;1998-02-26 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;468,00;Spain
10911;1998-02-26 00:00:00.000;67;Beverages;16;Bigfoot Breweries;USA;210,00;Spain
10912;1998-02-26 00:00:00.000;11;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;840,00;Ireland
10912;1998-02-26 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;7427,40;Ireland
10913;1998-02-26 00:00:00.000;4;Condiments;2;New Orleans Cajun Delights;USA;660,00;Brazil
10913;1998-02-26 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;100,00;Brazil
10913;1998-02-26 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;198,75;Brazil
10914;1998-02-27 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;537,50;Brazil
10915;1998-02-27 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;390,00;Mexico
10915;1998-02-27 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;75,00;Mexico
10915;1998-02-27 00:00:00.000;54;Meat/Poultry;25;Ma Maison;Canada;74,50;Mexico
10916;1998-02-27 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;104,70;Argentina
10916;1998-02-27 00:00:00.000;32;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;192,00;Argentina
10916;1998-02-27 00:00:00.000;57;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;390,00;Argentina
10917;1998-03-02 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;25,89;Spain
10917;1998-03-02 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;340,00;Spain
10918;1998-03-02 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;1080,00;Canada
10918;1998-03-02 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;850,00;Canada
10919;1998-03-02 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;418,80;Venezuela
10919;1998-03-02 00:00:00.000;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;336,00;Venezuela
10919;1998-03-02 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;368,00;Venezuela
10920;1998-03-03 00:00:00.000;50;Confections;23;Karkki Oy;Finland;390,00;UK
10921;1998-03-03 00:00:00.000;35;Beverages;16;Bigfoot Breweries;USA;180,00;Denmark
10921;1998-03-03 00:00:00.000;63;Condiments;7;Pavlova, Ltd.;Australia;1756,00;Denmark
10922;1998-03-03 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;585,00;Brazil
10922;1998-03-03 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;157,50;Brazil
10923;1998-03-03 00:00:00.000;42;Grains/Cereals;20;Leka Trading;Singapore;140,00;France
10923;1998-03-03 00:00:00.000;43;Beverages;20;Leka Trading;Singapore;460,00;France
10923;1998-03-03 00:00:00.000;67;Beverages;16;Bigfoot Breweries;USA;336,00;France
10924;1998-03-04 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;620,00;Sweden
10924;1998-03-04 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;1368,00;Sweden
10924;1998-03-04 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;46,50;Sweden
10925;1998-03-04 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;475,00;Brazil
10925;1998-03-04 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;84,00;Brazil
10926;1998-03-04 00:00:00.000;11;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;42,00;Mexico
10926;1998-03-04 00:00:00.000;13;Seafood;6;Mayumi's;Japan;60,00;Mexico
10926;1998-03-04 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;64,40;Mexico
10926;1998-03-04 00:00:00.000;72;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;348,00;Mexico
10927;1998-03-05 00:00:00.000;20;Confections;8;Specialty Biscuits, Ltd.;UK;405,00;France
10927;1998-03-05 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;35,00;France
10927;1998-03-05 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;360,00;France
10928;1998-03-05 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;47,50;Spain
10928;1998-03-05 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;90,00;Spain
10929;1998-03-05 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;600,00;Germany
10929;1998-03-05 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;379,75;Germany
10929;1998-03-05 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;195,00;Germany
10930;1998-03-06 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;360,00;Belgium
10930;1998-03-06 00:00:00.000;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;1097,50;Belgium
10930;1998-03-06 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;600,00;Belgium
10930;1998-03-06 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;397,50;Belgium
10931;1998-03-06 00:00:00.000;13;Seafood;6;Mayumi's;Japan;252,00;Switzerland
10931;1998-03-06 00:00:00.000;57;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;585,00;Switzerland
10932;1998-03-06 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;523,50;France
10932;1998-03-06 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;690,20;France
10932;1998-03-06 00:00:00.000;72;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;556,80;France
10932;1998-03-06 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;155,00;France
10933;1998-03-06 00:00:00.000;53;Meat/Poultry;24;G'day, Mate;Australia;65,60;UK
10933;1998-03-06 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;855,00;UK
10934;1998-03-09 00:00:00.000;6;Condiments;3;Grandma Kelly's Homestead;USA;500,00;Germany
10935;1998-03-09 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;378,00;Brazil
10935;1998-03-09 00:00:00.000;18;Seafood;7;Pavlova, Ltd.;Australia;250,00;Brazil
10935;1998-03-09 00:00:00.000;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;72,00;Brazil
10936;1998-03-09 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;570,00;USA
10937;1998-03-10 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;364,80;Argentina
10937;1998-03-10 00:00:00.000;34;Beverages;16;Bigfoot Breweries;USA;280,00;Argentina
10938;1998-03-10 00:00:00.000;13;Seafood;6;Mayumi's;Japan;120,00;Germany
10938;1998-03-10 00:00:00.000;43;Beverages;20;Leka Trading;Singapore;1104,00;Germany
10938;1998-03-10 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;1666,00;Germany
10938;1998-03-10 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;752,50;Germany
10939;1998-03-10 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;190,00;Italy
10939;1998-03-10 00:00:00.000;67;Beverages;16;Bigfoot Breweries;USA;560,00;Italy
10940;1998-03-11 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;240,00;France
10940;1998-03-11 00:00:00.000;13;Seafood;6;Mayumi's;Japan;120,00;France
10941;1998-03-11 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;550,00;USA
10941;1998-03-11 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;1479,00;USA
10941;1998-03-11 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;1000,00;USA
10941;1998-03-11 00:00:00.000;72;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;1740,00;USA
10942;1998-03-11 00:00:00.000;49;Confections;23;Karkki Oy;Finland;560,00;Italy
10943;1998-03-11 00:00:00.000;13;Seafood;6;Mayumi's;Japan;90,00;UK
10943;1998-03-11 00:00:00.000;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;441,00;UK
10943;1998-03-11 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;180,00;UK
10944;1998-03-12 00:00:00.000;11;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;105,00;Canada
10944;1998-03-12 00:00:00.000;44;Condiments;20;Leka Trading;Singapore;350,10;Canada
10944;1998-03-12 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;684,00;Canada
10945;1998-03-12 00:00:00.000;13;Seafood;6;Mayumi's;Japan;120,00;Germany
10945;1998-03-12 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;125,00;Germany
10946;1998-03-12 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;775,00;Denmark
10946;1998-03-12 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;112,50;Denmark
10946;1998-03-12 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;520,00;Denmark
10947;1998-03-13 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;220,00;UK
10948;1998-03-13 00:00:00.000;50;Confections;23;Karkki Oy;Finland;146,25;Spain
10948;1998-03-13 00:00:00.000;51;Produce;24;G'day, Mate;Australia;2120,00;Spain
10948;1998-03-13 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;96,00;Spain
10949;1998-03-13 00:00:00.000;6;Condiments;3;Grandma Kelly's Homestead;USA;300,00;Canada
10949;1998-03-13 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;930,00;Canada
10949;1998-03-13 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;234,00;Canada
10949;1998-03-13 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;2958,00;Canada
10950;1998-03-16 00:00:00.000;4;Condiments;2;New Orleans Cajun Delights;USA;110,00;Italy
10951;1998-03-16 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;37,50;Switzerland
10951;1998-03-16 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;57,90;Switzerland
10951;1998-03-16 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;387,50;Switzerland
10952;1998-03-16 00:00:00.000;6;Condiments;3;Grandma Kelly's Homestead;USA;400,00;Germany
10952;1998-03-16 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;91,20;Germany
10953;1998-03-16 00:00:00.000;20;Confections;8;Specialty Biscuits, Ltd.;UK;4050,00;UK
10953;1998-03-16 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;625,00;UK
10954;1998-03-17 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;488,60;Venezuela
10954;1998-03-17 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;312,50;Venezuela
10954;1998-03-17 00:00:00.000;45;Seafood;21;Lyngbysild;Denmark;285,00;Venezuela
10954;1998-03-17 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;816,00;Venezuela
10955;1998-03-17 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;93,00;Sweden
10956;1998-03-17 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;120,00;Germany
10956;1998-03-17 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;133,00;Germany
10956;1998-03-17 00:00:00.000;51;Produce;24;G'day, Mate;Australia;424,00;Germany
10957;1998-03-18 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;776,70;Venezuela
10957;1998-03-18 00:00:00.000;35;Beverages;16;Bigfoot Breweries;USA;720,00;Venezuela
10957;1998-03-18 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;266,00;Venezuela
10958;1998-03-18 00:00:00.000;5;Condiments;2;New Orleans Cajun Delights;USA;427,00;Argentina
10958;1998-03-18 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;180,00;Argentina
10958;1998-03-18 00:00:00.000;72;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;174,00;Argentina
10959;1998-03-18 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;155,00;Brazil
10960;1998-03-19 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;45,00;Venezuela
10960;1998-03-19 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;231,60;Venezuela
10961;1998-03-19 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;42,00;Brazil
10961;1998-03-19 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;1080,00;Brazil
10962;1998-03-19 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;1350,00;Germany
10962;1998-03-19 00:00:00.000;13;Seafood;6;Mayumi's;Japan;462,00;Germany
10962;1998-03-19 00:00:00.000;53;Meat/Poultry;24;G'day, Mate;Australia;656,00;Germany
10962;1998-03-19 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;324,00;Germany
10962;1998-03-19 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;792,00;Germany
10963;1998-03-19 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;68,00;Portugal
10964;1998-03-20 00:00:00.000;18;Seafood;7;Pavlova, Ltd.;Australia;375,00;France
10964;1998-03-20 00:00:00.000;38;Beverages;18;Aux joyeux ecclésiastiques;France;1317,50;France
10964;1998-03-20 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;360,00;France
10965;1998-03-20 00:00:00.000;51;Produce;24;G'day, Mate;Australia;848,00;USA
10966;1998-03-20 00:00:00.000;37;Seafood;17;Svensk Sjöföda AB;Sweden;208,00;Switzerland
10966;1998-03-20 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;456,00;Switzerland
10966;1998-03-20 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;591,60;Switzerland
10967;1998-03-23 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;110,40;Germany
10967;1998-03-23 00:00:00.000;49;Confections;23;Karkki Oy;Finland;800,00;Germany
10968;1998-03-23 00:00:00.000;12;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;1140,00;Austria
10968;1998-03-23 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;135,00;Austria
10968;1998-03-23 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;133,00;Austria
10969;1998-03-23 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;108,00;Brazil
10970;1998-03-24 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;280,00;Spain
10971;1998-03-24 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;1733,06;France
10972;1998-03-24 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;234,00;France
10972;1998-03-24 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;17,50;France
10973;1998-03-24 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;156,15;France
10973;1998-03-24 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;57,90;France
10973;1998-03-24 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;77,50;France
10974;1998-03-25 00:00:00.000;63;Condiments;7;Pavlova, Ltd.;Australia;439,00;USA
10975;1998-03-25 00:00:00.000;8;Condiments;3;Grandma Kelly's Homestead;USA;640,00;Canada
10975;1998-03-25 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;77,50;Canada
10976;1998-03-25 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;912,00;Venezuela
10977;1998-03-26 00:00:00.000;39;Beverages;18;Aux joyeux ecclésiastiques;France;540,00;Sweden
10977;1998-03-26 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;285,00;Sweden
10977;1998-03-26 00:00:00.000;51;Produce;24;G'day, Mate;Australia;530,00;Sweden
10977;1998-03-26 00:00:00.000;63;Condiments;7;Pavlova, Ltd.;Australia;878,00;Sweden
10978;1998-03-26 00:00:00.000;8;Condiments;3;Grandma Kelly's Homestead;USA;800,00;Belgium
10978;1998-03-26 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;400,00;Belgium
10978;1998-03-26 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;184,00;Belgium
10978;1998-03-26 00:00:00.000;44;Condiments;20;Leka Trading;Singapore;116,70;Belgium
10979;1998-03-26 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;540,00;Austria
10979;1998-03-26 00:00:00.000;12;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;760,00;Austria
10979;1998-03-26 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;360,00;Austria
10979;1998-03-26 00:00:00.000;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;1317,00;Austria
10979;1998-03-26 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;300,00;Austria
10979;1998-03-26 00:00:00.000;63;Condiments;7;Pavlova, Ltd.;Australia;1536,50;Austria
10980;1998-03-27 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;310,00;Sweden
10981;1998-03-27 00:00:00.000;38;Beverages;18;Aux joyeux ecclésiastiques;France;15810,00;Brazil
10982;1998-03-27 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;600,00;Canada
10982;1998-03-27 00:00:00.000;43;Beverages;20;Leka Trading;Singapore;414,00;Canada
10983;1998-03-27 00:00:00.000;13;Seafood;6;Mayumi's;Japan;504,00;USA
10983;1998-03-27 00:00:00.000;57;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;292,50;USA
10984;1998-03-30 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;959,75;USA
10984;1998-03-30 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;90,00;USA
10984;1998-03-30 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;760,00;USA
10985;1998-03-30 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;628,20;Ireland
